Control Unit,Division,Department,Direct Sponsor,2014,2015,2016,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,Center for California Water Re..,"$40,000 ",$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,Citizens United for Research i..,,"$250,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,Cornell University,$0 ,"($15,812)",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,County of Marin,,,"$10,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,DAF AFOSR Air Force Office ..,$0 ,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,David and Lucile Packard Fou..,$0 ,,"$875,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,EPA Environmental Protection..,,"$34,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,"Found Animals Foundation, In..","$249,999 ",$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,Howard Hughes Medical Instit..,,"$1,500,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,Marisla Foundation (Formerly ..,"$45,000 ",$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,Mind and Life Institute,,,"$13,465 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,National Football League Cha..,"$100,000 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,NIH National Institute of Child ..,$0 ,"$1,308 ","($7,924)",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,NIH National Institute of Gene..,"$1,103,318 ","$3,316,898 ","($49,049)",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,NIH National Institute of Neur..,"($142,100)",$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,NIH National Institutes of Heal..,"$148,518 ","$537,636 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,NOAA National Oceanic & At..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,NSF National Science Founda..,"$1,703,078 ","$3,971,552 ","$1,593,334 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,Pennsylvania State University ..,,,"$253,071 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,Pepperwood Preserve,$0 ,"$98,840 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,Save the Redwoods League,,"$148,160 ","$24,994 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,Stanford University,"$27,699 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,State and Federal Contractors..,,"$77,075 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,Sunchon National University,"($45,388)",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,The Orthopterists' Society,,,"$1,531 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,UC Los Angeles,"($53,605)",,"$87,119 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,UC MEXUS,"$24,992 ",$0 ,"$16,100 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,UC San Francisco,,,"$20,439 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,University of Chicago,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,University of Connecticut,,,"$123,532 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,University of Pennsylvania,,"$50,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,IB Integrative Biology,USDI National Park Service,,,"$60,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,Innovative Genomics Initiative,"Addgene, Inc.",,$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,Innovative Genomics Initiative,Agilent Technologies,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,Innovative Genomics Initiative,AstraZeneca Inc.,,"$2,340,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,Innovative Genomics Initiative,"Ligandal, Inc.",,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,Innovative Genomics Initiative,"Pfizer, Inc.",,,"$1,224,682 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,Innovative Genomics Initiative,,,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,Innovative Genomics Initiative,UC San Francisco,,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,Innovative Genomics Initiative,UC San Francisco,,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Abraham J. & Phyllis Katz Fou..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"Addgene, Inc.",$0 ,$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Aduro Biotech,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Alfred P. Sloan Foundation,$0 ,,"$100,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Allele Biotechnology and Phar..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,American Asthma Foundation,"($125,000)",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"American Cancer Society, Inc.","($301,084)","$80,000 ","$327,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,American Diabetes Association,,"$97,752 ","$97,752 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,American Heart Association,"$198,000 ","$82,667 ","($4,166)",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,American Heart Association ..,"$25,000 ","$50,000 ",$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,American-Italian Cancer Foun..,"$35,000 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"APATH, L.C.C.",$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Arnold and Mabel Beckman F..,"$750,000 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Barbara Ann Karmanos Canc..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Baylor College of Medicine,,$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Ben-Gurion University of the ..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Beth Israel Deaconess Medic..,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"Bethyl Laboratories, Inc.",,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Boston Children's Hospital,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Boston University,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Brain and Behavior Research ..,,,"$70,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Brain Research Foundation,"$50,000 ","$80,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Broad Medical Research Instit..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Burroughs Wellcome Fund,$0 ,"$536,000 ","$1,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,California Institute for Regene..,"$1,034,100 ","$4,255,167 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Canadian Institute for Advanc..,"$24,000 ","$24,000 ","$24,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"Cancer Research Institute, Inc.","$224,500 ",,"$164,500 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Center for Genomic Regulation,"$35,407 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Centre National de la Recherc..,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,CHDI Foundation/High Q Fou..,,"$102,558 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Chicago Community Trust (Se..,,"$135,707 ","$300,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Children's Hospital and Resea..,$0 ,$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Children's Hospital Medical C..,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Children's Hospital of Philadel..,,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Coriell Institute for Medical Re..,,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Cornell University,$0 ,,"$40,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,DA Army Medical Research a..,,"$1,043,744 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,DA Congressionally Directed ..,,,"$549,078 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"Daiichi Pharmaceutical Co, Ltd",,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Damon Runyon Cancer Rese..,"$84,167 ","$704,000 ","$508,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Dartmouth College,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,DO NOT USE (Use 00VDTV) ..,"$336,000 ","$186,830 ","$14,840 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,DOE Department of Energy,$0 ,$0 ,"$39,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Doheny Eye Institute,,"$100,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"Edward Mallinckrodt, Jr. Foun..",,"$60,000 ","$60,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Ellison Medical Foundation,"$400,000 ",$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Friedrich Miescher Institute,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,G. Harold & Leila Y. Mathers ..,,"$650,031 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"Genentech, Inc.",,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Glenn Foundation for Medical ..,"$120,000 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Gordon and Betty Moore Foun..,$0 ,,"$350,027 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Harvard University,"$50,000 ","$52,628 ","$51,882 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Health Resources in Action,,"$500,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Helen Hay Whitney Foundation,"$1,500 ","$1,500 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Helmholtz Zentrum MÃ¼nchen,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Howard Hughes Medical Instit..,,,"$43,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Human Frontier Science Progr..,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Innate Pharma SAS,,"$462,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Institut Pasteur,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Institute of Molecular Genetics..,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Isis Pharmaceuticals,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Jackson Laboratory,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Jane Coffin Childs Memorial F..,"$132,500 ","$312,000 ","$318,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Johns Hopkins University,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Kane Biotech,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Kenneth Rainin Foundation,,,"$100,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Korea Institute of Science and..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Kyushu University,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,LBNL Lawrence Berkeley Nati..,,,"$220,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Leukemia and Lymphoma Soc..,"$195,000 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Life Sciences Research Foun..,"$360,000 ","$180,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Life Technologies (Incl Invitro..,"$50,000 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Ludwig Institute for Cancer Re..,$0 ,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,March of Dimes Birth Defects ..,,"$300,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Max Planck Institute for Bioph..,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Max Planck Institute of Molec..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Max Planck Institute of Neuro..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,McKnight Foundation,"$225,000 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Medical Research Council,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"Microbiotix, Inc.",$0 ,,"$117,818 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Ministry of Education,"$66,500 ","$54,688 ","$51,302 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"Mirimus, Inc.",$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Mount Sinai Medical Center,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,National Academy of Sciences,,,"$45,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,National Institute of Genetics,$0 ,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,National Niemann-Pick Diseas..,,,"$90,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,National Tuberous Sclerosis A..,,,"$150,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,New York Stem Cell Foundati..,,,"$1,500,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH AIDS Research & Refere..,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Cancer Institute,"$338,727 ","$8,380,576 ","$3,190,131 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Center for Advan..,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Center for Rese..,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Eye Institute,"$1,194,270 ","$1,139,563 ","$1,751,016 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"NIH National Heart, Lung, and..","$272,915 ","$1,385,019 ","$216,948 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Human Genome..,$0 ,"($96,772)","$2,256,589 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute of Allerg..,"$3,931,909 ","$5,626,630 ","$6,290,399 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute of Arthrit..,"$290,245 ","($6,741)",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute of Biom..,"$2,185,502 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute of Child ..,"($15,594)","$2,680,386 ","($21,616)",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute of Denta..,$0 ,$0 ,"$245,160 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute of Diabe..,"($313,753)",$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute of Envir..,"$426,854 ","$28,080 ",$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute of Gene..,"($5,549,792)","$10,963,406 ","$20,465,316 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute of Ment..,,"$4,278,433 ","$2,272,208 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute of Neur..,"$2,663,789 ","$2,420,521 ","$371,534 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute on Aging,"$564,952 ","$109,299 ","$2,739,919 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institute on Deaf..,"$1,611,194 ","$63,531 ","($3,122)",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH National Institutes of Heal..,"$18,223,903 ","$1,917,675 ","$1,766,775 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH Office of the Director,"$1,954,558 ",$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NIH Tetramer Facility,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Novartis Institutes for BioMedi..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,NSF National Science Founda..,$0 ,"$300,000 ","$1,458,577 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Osaka University,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Pew Charitable Trusts,,"$480,000 ","$240,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,"Photoswitch Biosciences, Inc.",,,"$69,998 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Princeton University,,,"$24,439 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Randolph Foundation,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,RIKEN,$0 ,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Rockefeller University,,$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Salk Institute for Biological Stu..,$0 ,$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Sanford-Burnham Medical Re..,,"$206,145 ","$208,349 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Simons Foundation,,"$250,000 ","$234,150 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,St Jude Childrens Research H..,,$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,St. Baldrick's Foundation,,,"$5,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Stanford University,,$0 ,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,StemCell Technologies,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Susan G. Komen Breast Canc..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Taconic,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,TET Systems Holding GMBH ..,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,The Foundation Fighting Blind..,,"$396,429 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,The Scripps Research Institute,"$401,986 ",,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,The Shurl and Kay Curci Foun..,"$200,000 ",,"$200,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Tides Foundation,"$30,000 ",,"$30,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Tokyo Women's Medical Univ..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Tourette Syndrome Associatio..,,$0 ,"$40,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,UC Davis,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,UC San Francisco,"$86,500 ","$1,534,000 ",,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,UC Tobacco-Related Disease ..,"$459,900 ",,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Universitaet Fuer Bodenkultur ..,,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Arizona,"$518,134 ",$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Bonn,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Cambridge,"$32,188 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Chicago,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Cincinnati,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Manchester,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Massachusetts A..,,,"$817,904 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Miami,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Michigan,,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Minnesota,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of North Carolina at..,$0 ,,$0 ,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of North Dakota,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Pennsylvania,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Southern Califor..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Tokyo,,$0 ,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Washington,,"$280,419 ","$216,574 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,University of Wisconsin-Madis..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,USDA National Institute for Fo..,"$149,513 ",,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Vienna Drosophila RNAi Center,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Whitehall Foundation,,,"$75,000 ",,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Wisconsin Alumni Research F..,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Yale University,$0 ,,,,,,
L&S College of Letters & Sciences,L&S Biological Sciences,MCB Molecular & Cell Biology,Yeshiva University (Albert Ein..,,,"$421,716 ",,,,
L&S College of Letters & Sciences,Undergraduate Division,Office of Undergraduate Research,Rose Hills Foundation,,,"$1,000,000 ",,,,
L&S College of Letters & Sciences,Undergraduate Division,UGIS IAS Department,Switzerland Federal Departme..,,"$8,500 ",,,,,
L&S College of Letters & Sciences,Undergraduate Division,Undergraduate & Interdisciplinary Studies,NIST National Institute of Stan..,"$5,500 ","$9,108 ",,,,,
L&S College of Letters & Sciences,Undergraduate Division,Undergraduate & Interdisciplinary Studies,Rose Hills Foundation,,$0 ,$0 ,,,,
Other Academic,EVCP Executive Vice Chancellor & Provost,Center for Jewish Studies,Jewish Community Federation..,,"$6,000 ","$100,000 ",,,,
Other Academic,Graduate Division,Null,DOED US Department of Edu..,"$195,673 ","$8,059,702 ","$135,000 ",,,,
